Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30
,,Net New Policies by Product and Band,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Sales Month,,,,,,,,,,,,,,,,,,,,,,,,
,,Measure,Product,Band,2025-02-01 00:00:00,2025-03-01 00:00:00,2025-04-01 00:00:00,2025-05-01 00:00:00,2025-06-01 00:00:00,2025-07-01 00:00:00,2025-08-01 00:00:00,2025-09-01 00:00:00,2025-10-01 00:00:00,2025-11-01 00:00:00,2025-12-01 00:00:00,2026-01-01 00:00:00,,12 Month,Total,Total,Total,Total,Total,,YTD,YTD,,,,
,,,,,,,,,,,,,,,,,,Average,2021,2022,2023,2024,2025,,2025,2026,,,,
,,Mix,Theft Only,Band 2 - €201 - €400,0.04579186361155307,0.04372988189903657,0.041393184679014566,0.042233541094207266,0.04405108132339113,0.04284035625253956,0.0435107907604114,0.038839220284332406,0.045765515551289646,0.04156912240701911,0.038943907581920116,0.04126132846759479,,0.04244608355545099,0.04625999326124912,0.045194325854013555,0.04762722100378246,0.042546969371434026,,,0.0469352714272274,0.04126132846759479,,,,
,,Mix,Theft Only,Band 3 - €401 - €600,0.047173865074848734,0.04220455131727998,0.04542798057903255,0.04414360074168398,0.042706260523496097,0.03982033626549819,0.03964339908952959,0.040388601578693915,0.039822737762166355,0.04149787268692873,0.03981332507220162,0.03941651461233707,,0.04174297087830269,0.027460409838576286,0.02878660870356291,0.031581958615428625,0.026474730836257728,,,0.042689810894721986,0.03941651461233707,,,,
,,Mix,Theft Only,Band 4 - €601 - €950,0.046732553683208104,0.04462713518242281,0.04327009530659953,0.049806760047360545,0.047746605147492946,0.04142369233134561,0.04458565166076547,0.04053516467410649,0.03983294872056691,0.03913645339250453,0.043021175812205825,0.04309606137282378,,0.04355912250824977,0.050823965448586396,0.04442105126355667,0.04978227011220241,0.04515505263911767,,,0.04867579264276978,0.04309606137282378,,,,
,,Mix,Theft Only,Band 5 - €951 - €1200,0.046279628833892715,0.04530007514496248,0.04398939039741054,0.037944284341978864,0.04170037829918436,0.04595921325733865,0.04003329961220705,0.04001172504763301,0.0414871239814569,0.03993037884494025,0.04274136328659798,0.04114035706725002,,0.042150223721720656,0.02500229730143658,0.0261938644885016,0.023139760338196497,0.020625939984244075,,,0.04627669583215731,0.04114035706725002,,,,
,,Mix,Theft Only,Band 6 - €1201 - €1500,0.050158523697260385,0.04552438846580904,0.043921956482647004,0.04480262716976074,0.050873586844809866,0.04427898395545745,0.04700935761254426,0.04852285337409183,0.04230400065350134,0.04302465240315127,0.04720837039183747,0.045394517979374376,,0.04604987020486511,0.02859374521395534,0.03696772390848068,0.04928006102793935,0.04036859318675547,,,0.05063975914949666,0.045394517979374376,,,,
,,Mix,E - Apr 24 to present,Band 1 - €0 - €200,0.013912922294354698,0.007817319231502563,0.00688949829167416,0.006824833009405089,0.010671098379654938,0.007709287385101967,0.007808548305513404,0.0074433114884529215,0.008097290011640492,0.008081753964537997,0.006535621133840327,0.007147393570370072,,0.008197634368931866,0,0,0,0.014108715892000287,,,0.003716248000752658,0.007147393570370072,,,,
,,Mix,AD & Theft,Band 2 - €201 - €400,0.008559118306293332,0.006202263321407342,0.007350296709224959,0.0083774545941961,0.007937722770112178,0.00792892520234134,0.009526218175687069,0.00957894516446473,0.012069352829456573,0.009038535920037456,0.008973987428422956,0.00980876437795498,,0.00882410865541508,0,0.0002469280204820295,3.814246209592829e-05,0.02196280646470434,,,0.006162385925298711,0.00980876437795498,,,,
,,Mix,AD & Theft,Band 3 - €401 - €600,0.005702207718303971,0.007458417918148069,0.008687736018701672,0.008087036168263968,0.006385165423891889,0.007786160621135747,0.010875063227111785,0.007851594397102238,0.0085772050564666,0.009303177737516032,0.009063927168796906,0.007681683921892799,,0.008154859453211817,0,0,0,0.011864690014084843,,,0.005821337849280271,0.007681683921892799,,,,
,,Mix,AD & Theft,Band 4 - €601 - €950,0.004924106054095486,0.007312614259597806,0.007833573098363604,0.007662578468824699,0.009665216155343203,0.008928277270780483,0.0051530096105209915,0.008218002135633676,0.007270202381195499,0.006962115505974798,0.009593572306554608,0.007217960220571187,,0.007576506946913656,0,0,0,0.014293728663849698,,,0.004327782481889171,0.007217960220571187,,,,
,,Mix,AD & Theft,Band 5 - €951 - €1200,0.007304864877419954,0.006729399625396754,0.00884508181981658,0.0067243035542747355,0.006068093853184929,0.006391460481665733,0.00635432473444613,0.005485647285442097,0.010302857026160475,0.008102111027420963,0.0081845163740294,0.0061695414175831935,,0.007234307621153265,0,0,0,0.009346129055360596,,,0.007067927368520087,0.0061695414175831935,,,,
